#{"t_start": 1656969776.268565, "env_id": "SlimeVolley-v0"}
-5,880,943.784006
-4,1015,944.221511
-5,2001,945.068189
-4,1268,945.599439
-4,960,946.00875
-5,697,946.292955
-5,1496,946.933581
-5,662,947.21483
-5,725,947.514772
-5,542,947.749148
-5,737,948.061648
-5,872,948.421024
-5,1145,948.908473
-5,1848,951.066168
-5,2300,953.27531
-5,1351,954.967173
-5,1675,956.817008
-5,1939,958.9138
-5,1368,960.632521
-3,3000,963.198063
-4,1852,965.494941
-2,3000,968.107215
-2,3000,971.738023
-3,3000,974.241322
-5,1641,976.072414
-4,3000,979.606536
-5,2371,981.805884
-5,2893,984.308986
-5,1534,986.077787
1,3000,988.596256
-5,2540,991.880479
-4,3000,994.658822
-3,3000,998.16198
-4,3000,1000.696241
0,3000,1003.214804
-3,3000,1006.774789
-5,2245,1008.902618
-3,3000,1012.389808
-3,2527,1014.686713
-3,3000,1017.221143
-5,2791,1020.635252
-2,3000,1023.153952
-4,3000,1026.68836
-4,3000,1029.235257
-3,3000,1031.738157
-4,3000,1035.300658
-2,3000,1037.806638
-5,2363,1041.028287
-1,3000,1043.562576
-4,3000,1046.078173
-4,3000,1049.565373
-5,1963,1050.768497
-5,1258,1051.299748
-5,1769,1052.036998
-5,1801,1052.802623
-5,1259,1053.318248
-5,2107,1054.211841
-5,1406,1054.805591
-4,3000,1056.058556
-5,1658,1056.764688
-5,1625,1057.436563
-5,1783,1058.189515
-5,1173,1058.67389
-4,3000,1059.944972
-5,1885,1060.745036
-5,1390,1061.338787
-5,1856,1062.123235
-5,1762,1062.873235
-4,2331,1063.845143
-4,1872,1064.644997
-5,1972,1065.476183
-5,1288,1066.026059
-5,2576,1067.119846
-4,3000,1068.387641
-5,1187,1068.890796
-5,1350,1069.456461
-3,3000,1070.725281
-5,1172,1071.225281
-3,3000,1072.494067
-5,2649,1073.606604
-5,2005,1074.469157
-5,2038,1075.328531
-5,1089,1075.783666
-5,1857,1076.580541
-5,2378,1077.583694
-4,2497,1078.633748
-5,1752,1079.368123
-5,1061,1079.827568
-5,1360,1080.405692
-3,2778,1081.580815
-5,1864,1082.362043
-4,2860,1083.599608
-4,1976,1084.449217
-5,1449,1085.058592
-5,1700,1085.780492
-5,1715,1086.514863
-5,1672,1087.221148
-5,2001,1088.052459
-5,2749,1089.224334
-4,2484,1090.273251
-3,3000,1091.540967
-5,2519,1092.606591
-5,1557,1093.262841
-5,1620,1093.953455
-5,2376,1094.959801
-5,1852,1095.74105
-5,2470,1096.77545
-3,2890,1097.997229
-4,2059,1098.875455
-5,1768,1099.61309
-4,2956,1100.866264
-4,2678,1101.993347
-5,1988,1102.868322
-4,1661,1103.590117
-5,1890,1104.421193
-5,2415,1105.483693
-5,1492,1106.142975
-5,1846,1106.955474
-5,2527,1108.052237
-5,1543,1108.72711
-5,1463,1109.367738
-5,1644,1110.076858
-5,1798,1110.873733
-4,3000,1112.189241
-5,1970,1113.051573
-2,3000,1114.382689
-5,2602,1115.513746
-5,1957,1116.373145
-4,2853,1117.579395
-5,1884,1118.379464
-5,2126,1119.27009
-5,2404,1120.291708
-5,1216,1120.810527
-5,2009,1121.654262
-5,1472,1122.266781
-4,1782,1123.025813
-5,2166,1123.950876
-4,1421,1124.547917
-3,3000,1125.816704
-4,2617,1126.929267
-4,1297,1127.476143
-5,1298,1128.025275
-5,2575,1129.106683
-5,2492,1130.156649
-5,2193,1131.080545
-5,2005,1131.927519
-3,3000,1133.2109
-5,1616,1133.882775
-3,3000,1135.154392
-4,1143,1135.638766
-2,3000,1136.906327
-4,3000,1140.640665
-2,3000,1143.204714
0,3000,1146.816997
-4,1913,1148.788876
-4,2468,1151.041116
0,3000,1153.559915
-4,3000,1157.112267
-3,3000,1159.634696
-4,2958,1163.150325
-4,2567,1165.497097
-1,3000,1167.981471
-5,1688,1169.828323
0,3000,1173.315481
-4,3000,1175.88427
-2,3000,1179.368616
-4,2582,1181.684196
-2,3000,1184.215987
-2,3000,1187.730595
-5,2987,1190.219834
-2,3000,1193.707223
-3,3000,1196.241387
-2,3000,1200.041399
-4,3000,1202.60699
-3,3000,1206.206733
-5,2474,1208.459757
-4,3000,1210.962682
-1,3000,1214.493931
-3,2816,1216.948862
-3,3000,1220.45505
-4,1636,1221.298831
-5,1821,1223.220708
-1,3000,1226.838545
-3,3000,1229.354203
-2,3000,1232.857145
-5,1680,1233.71652
0,3000,1237.238104
-1,3000,1238.706613
-1,3000,1239.956612
-2,3000,1241.206611
1,3000,1242.474257
-1,3000,1243.724258
0,3000,1244.974258
-2,3000,1246.239882
-2,3000,1247.491921
-1,3000,1248.761497
-2,3000,1250.027126
-2,3000,1251.292747
-1,3000,1252.561574
-1,3000,1253.830258
-2,3000,1255.099104
-4,2347,1256.086539
1,3000,1257.358587
1,3000,1258.61174
-1,3000,1259.927366
-2,3000,1261.196
-2,3000,1262.463651
-3,3000,1263.732393
-1,3000,1265.00003
1,3000,1266.253162
-4,3000,1267.506387
-3,3000,1268.774972
-2,3000,1270.121715
-5,2871,1271.342588
-1,3000,1272.598704
-1,3000,1273.882924
-1,3000,1275.167311
-2,3000,1276.436066
-2,3000,1277.692112
-4,3000,1278.960624
-2,3000,1280.226286
-1,3000,1281.478324
-2,3000,1282.747088
-4,3000,1284.0003
0,3000,1285.267977
-1,3000,1286.521134
-3,3000,1287.776387
-5,2660,1288.887784
-2,3000,1290.162899
-2,3000,1291.416118
-1,3000,1292.672289
-1,3000,1293.937914
-3,3000,1295.191009
-3,3000,1296.443041
-3,3000,1297.711681
1,3000,1298.964937
-4,3000,1300.251698
-2,3000,1301.55154
-5,2604,1302.651644
-4,3000,1303.904698
-3,3000,1305.173392
-1,3000,1306.426442
-4,3000,1307.682526
0,3000,1308.932526
-1,3000,1310.204868
-5,2395,1311.207957
-2,3000,1312.476624
-3,3000,1313.745289
-1,3000,1314.998524
-3,3000,1316.267231
0,3000,1317.538899
-2,3000,1318.807577
0,3000,1320.060645
-1,3000,1321.329339
-1,3000,1322.601107
-3,3000,1323.873482
-4,2910,1325.11089
-2,3000,1326.379548
-1,3000,1327.648571
0,3000,1328.9163
0,3000,1330.190465
0,3000,1331.459478
-1,3000,1332.730212
1,3000,1334.004571
-1,3000,1335.273409
0,3000,1336.542188
0,3000,1337.814079
-2,3000,1339.082927
-3,3000,1340.351708
-2,3000,1341.617325
-1,3000,1342.886138
-2,3000,1344.138112
1,3000,1345.406941
-2,3000,1346.675739
-2,3000,1347.947608
-2,3000,1349.202765
-2,3000,1350.471572
-1,3000,1351.740394
-1,3000,1352.996602
-2,3000,1354.26429
-2,3000,1355.533089
-2,3000,1356.786262
-2,3000,1358.053952
-1,3000,1359.319614
-4,3000,1360.58725
-1,3000,1361.859202
0,3000,1363.111161
-2,3000,1368.676361
-4,3000,1371.225326
-3,3000,1374.806541
-4,3000,1377.453139
0,3000,1379.968764
-5,2471,1383.237651
-1,3000,1385.790388
-5,2720,1388.139501
-5,2649,1391.452002
-2,3000,1394.114547
-3,3000,1397.633173
-4,2862,1400.133201
-3,3000,1403.65419
-4,3000,1406.201094
-5,2818,1408.703947
-2,3000,1412.206821
-2,3000,1414.722445
-3,3000,1418.258523
-2,3000,1420.777056
-4,3000,1424.280296
-4,3000,1426.79591
-4,3000,1430.330006
-2,3000,1432.833055
-3,3000,1436.30747
-5,1729,1437.200106
-5,2899,1440.659331
-2,3000,1443.174956
-2,3000,1446.692544
-1,3000,1449.192544
-4,3000,1452.729536
-3,3000,1455.248404
-3,3000,1458.852845
-1,3000,1461.384122
-2,3000,1464.886976
0,3000,1466.605728
-2,3000,1467.858761
-2,3000,1469.124386
0,3000,1470.377424
0,3000,1471.64596
-4,2354,1472.633537
-5,1579,1473.30541
-3,3000,1474.574003
-4,3000,1475.842771
-2,3000,1477.111573
-2,3000,1478.396003
2,3000,1479.664781
-1,3000,1480.936527
-2,3000,1482.204208
-2,3000,1483.469835
-3,3000,1484.737498
-4,3000,1486.008206
-4,3000,1487.29152
-2,3000,1488.543641
-2,3000,1489.815049
-2,3000,1491.068149
0,3000,1492.335815
-3,3000,1493.604707
-3,2665,1494.732903
-5,2296,1495.68915
-3,3000,1496.957764
-1,3000,1498.213602
-3,3000,1499.482173
-3,3000,1500.737302
-1,3000,1502.006028
-4,3000,1503.27971
-2,3000,1504.579658
-1,3000,1505.848403
-4,3000,1507.117006
0,3000,1508.370003
-1,3000,1509.638639
-3,3000,1510.891596
-4,3000,1512.160219
-2,3000,1513.444481
-2,3000,1514.71314
0,3000,1515.984965
-3,3000,1517.253624
1,3000,1518.537945
-5,2986,1519.790988
-4,3000,1521.059614
-3,3000,1522.343876
-5,2731,1523.502245
-5,1917,1524.330369
-3,3000,1525.599234
-2,3000,1526.870913
1,3000,1528.139653
-4,3000,1529.408262
-4,3000,1530.663268
0,3000,1531.931846
-5,2222,1532.872439
-1,3000,1534.138061
-3,3000,1535.39105
-1,3000,1536.659663
-2,3000,1537.912734
-2,3000,1539.181396
-2,3000,1540.434484
-3,3000,1541.705203
-3,3000,1542.961326
-2,3000,1544.228949
-4,3000,1545.497668
-2,3000,1546.753895
-1,3000,1548.00707
0,3000,1549.275799
-4,3000,1550.544441
-1,3000,1551.794477
-3,3000,1553.063126
-5,2811,1554.253666
-1,3000,1555.506806
-1,3000,1556.778693
-4,3000,1558.031793
-4,2354,1559.019176
-2,3000,1560.287941
-3,3000,1561.604439
-1,3000,1562.873187
-3,3000,1564.154435
-4,2393,1565.173213
-4,3000,1566.452768
-3,3000,1567.783831
-2,3000,1569.099366
-5,2062,1569.99325
-5,2414,1571.014115
-3,3000,1572.311002
-2,3000,1573.626539
-5,2303,1574.645183
0,3000,1575.963717
-2,3000,1577.279161
-3,3000,1578.594666
-2,3000,1579.925852
0,3000,1581.241361
-2,3000,1582.556871
-3,3000,1583.872461
-3,3000,1585.188038
-3,3000,1586.4909
0,3000,1587.821977
-4,1959,1588.681352
0,3000,1591.383472
-2,3000,1594.985818
1,3000,1597.519984
-3,3000,1601.007344
-4,3000,1603.572694
-3,3000,1607.093592
-4,3000,1609.630322
0,3000,1613.125685
-4,3000,1615.625715
-2,3000,1619.119111
-2,3000,1621.640556
-4,3000,1625.145875
-3,3000,1627.789461
-2,3000,1630.433228
-4,3000,1633.951859
-3,3000,1636.454663
-2,3000,1639.957846
-2,3000,1642.460928
-2,3000,1646.026262
-5,2664,1648.372134
-2,3000,1651.875252
-5,2926,1654.378397
0,3000,1656.896975
1,3000,1660.490726
-2,3000,1663.02512
-4,3000,1666.590584
-1,3000,1669.106222
-5,2019,1671.112411
-3,3000,1674.706176
-3,3000,1677.224619
-4,2804,1680.651979
-4,3000,1683.186447
-1,3000,1686.719274
-1,3000,1690.300579
-3,3000,1691.553617
1,3000,1692.834903
-4,3000,1694.10051
0,3000,1695.381767
-1,3000,1696.649502
-3,3000,1697.930744
-1,3000,1699.196369
0,3000,1700.461994
-3,3000,1701.729696
-2,3000,1702.997383
-2,3000,1704.265037
-4,3000,1705.533771
-3,3000,1706.802596
0,3000,1708.071432
-2,3000,1709.340214
-1,3000,1710.609032
-2,3000,1711.870316
-2,3000,1713.126385
0,3000,1714.395085
0,3000,1715.645086
-2,3000,1716.901313
-2,3000,1718.169915
-3,3000,1719.422041
-4,3000,1720.690679
-2,3000,1721.946727
0,3000,1723.215445
-3,3000,1724.46844
-1,3000,1725.724514
-3,3000,1726.980555
0,3000,1728.249182
-1,3000,1729.523846
-1,3000,1730.792467
0,3000,1732.048597
-3,2288,1733.001722
-4,3000,1734.254806
-1,3000,1735.523395
-2,3000,1736.776375
-4,3000,1738.038057
-2,3000,1739.306733
-5,2623,1740.403523
-3,3000,1741.659527
-5,2673,1742.784526
0,3000,1744.05324
-1,3000,1745.320922
-3,3000,1746.591812
-3,3000,1747.860572
-4,3000,1749.128234
-2,3000,1750.396963
-2,3000,1751.665695
0,3000,1752.949003
-4,3000,1754.217759
-1,3000,1755.486617
-1,3000,1756.758651
-1,3000,1758.027457
-2,3000,1759.27746
-2,3000,1760.546157
-1,3000,1761.802191
-4,2245,1762.742735
-3,3000,1764.011469
-2,3000,1765.264589
-3,3000,1766.533376
0,3000,1767.786318
-1,3000,1769.055017
-1,3000,1770.321318
0,3000,1771.590032
-2,3000,1772.842978
0,3000,1774.096128
-5,2842,1775.302353
-2,3000,1776.558328
-3,3000,1777.826964
-1,3000,1779.079942
0,3000,1780.348663
-2,3000,1781.601702
-2,3000,1782.869455
0,3000,1784.122459
-1,3000,1785.391153
-3,3000,1786.661959
0,3000,1787.911945
-2,3000,1789.180557
-4,3000,1790.433524
-4,3000,1791.7042
-1,3000,1792.957184
0,3000,1794.225933
-2,3000,1795.479035
-1,3000,1796.746725
-2,3000,1797.999689
1,3000,1799.252765
0,3000,1800.521496
-2,3000,1801.777622
-2,3000,1803.03069
-1,3000,1804.311939
-4,3000,1805.580697
1,3000,1806.850523
-2,3000,1808.122341
-2,3000,1809.389981
-2,3000,1810.658721
-2,3000,1811.927531
-4,3000,1813.210753
-1,3000,1814.478328
-2,3000,1817.200553
-3,3000,1820.722641
-2,3000,1823.229043
-2,3000,1826.778769
-4,3000,1829.278799
-2,3000,1832.799564
-3,3000,1835.37773
-4,3000,1837.899636
-2,3000,1841.42117
-1,3000,1843.924148
-1,3000,1847.442641
-4,2863,1849.880157
-4,3000,1853.367599
-1,3000,1856.011324
-2,3000,1859.643984
-2,3000,1862.225071
-4,3000,1866.021916
0,3000,1868.562624
-2,3000,1872.086545
-3,3000,1874.686394
-5,2457,1877.004855
-2,3000,1880.520434
-4,3000,1883.039095
-5,2909,1886.497915
-2,3000,1889.01642
-5,2521,1891.297653
-4,3000,1894.803658
-2,3000,1897.322239
-4,3000,1900.837835
-2,3000,1903.359279
-2,3000,1906.865253
-4,2788,1909.287979
1,3000,1911.790933
-2,3000,1916.322226
-2,3000,1917.597885
-3,3000,1918.863511
-2,3000,1920.131195
-4,3000,1921.406597
-1,3000,1922.675135
-2,3000,1923.959563
-3,3000,1925.228372
1,3000,1926.496986
-2,3000,1927.768775
-1,3000,1929.040656
-3,3000,1930.309347
1,3000,1931.581103
0,3000,1932.849812
-1,3000,1934.11854
-2,3000,1935.387216
-3,3000,1936.655878
1,3000,1937.937113
-3,3000,1939.205693
-3,3000,1940.47444
-5,2038,1941.336861
-1,3000,1942.608577
-2,3000,1943.908501
-3,3000,1945.177166
-1,3000,1946.445847
-1,3000,1947.717552
0,3000,1948.986234
0,3000,1950.267521
-2,3000,1951.536156
-2,3000,1952.80478
-2,3000,1954.073426
-2,3000,1955.342118
-1,3000,1956.598275
-4,3000,1957.866883
2,3000,1959.135582
-3,3000,1960.38866
-1,3000,1961.660406
-3,3000,1962.913435
-5,1844,1963.694688
-2,3000,1964.963417
-5,2886,1966.185109
-2,3000,1967.453735
-3,3000,1968.722415
-1,3000,1969.996124
0,3000,1971.264838
-5,2582,1972.364765
0,3000,1973.633438
-1,3000,1974.902098
0,3000,1976.183387
-2,3000,1977.458221
-1,3000,1978.726253
-3,3000,1979.995076
-2,3000,1981.263804
-1,3000,1982.532679
0,3000,1983.816948
-1,3000,1985.085651
-3,3000,1986.354427
-2,3000,1987.64506
-4,3000,1988.928411
0,3000,1990.197119
0,3000,1991.46592
-3,3000,1992.736548
-1,3000,1994.004218
-4,2757,1995.176093
-2,3000,1996.444733
-4,3000,1997.73132
1,3000,1999.000125
-2,3000,2000.269361
-3,3000,2001.538121
-3,3000,2002.810073
-1,3000,2004.078947
2,3000,2005.34773
-3,3000,2006.616512
-2,3000,2007.8882
-5,2330,2008.872559
-3,3000,2010.156919
-1,3000,2011.425714
-5,1410,2012.021394
-5,1875,2012.818269
0,3000,2014.085917
-4,3000,2015.354714
-1,3000,2016.623524
-4,3000,2017.895375
-1,3000,2019.164087
-2,3000,2020.432787
0,3000,2021.701397
-4,3000,2022.973262
-4,2965,2024.226306
-3,3000,2025.513174
-3,3000,2026.828651
-2,3000,2028.159797
-3,3000,2029.472297
-1,3000,2030.787816
-1,3000,2032.106405
-3,3000,2033.42193
-4,3000,2034.737435
-2,3000,2036.068574
-1,3000,2037.387234
-1,3000,2038.702733
0,3000,2040.018205
-2,3000,2042.779026
0,3000,2046.319576
0,3000,2048.84414
-2,3000,2051.355747
2,3000,2054.861873
-4,2666,2057.223279
-2,3000,2060.7789
-1,3000,2063.360041
-2,3000,2066.84442
-1,3000,2069.366153
-4,3000,2072.853349
-5,2191,2074.950262
1,3000,2077.453374
-1,3000,2080.971915
0,3000,2083.490699
-2,3000,2085.993891
-1,3000,2089.487651
-5,2944,2091.987679
-2,3000,2095.509735
1,3000,2098.028532
-2,3000,2101.547213
-5,1662,2103.365867
-5,2189,2105.506495
-2,3000,2108.02215
-5,2217,2110.149292
-3,3000,2113.652266
-3,3000,2116.417879
-3,2424,2118.655349
0,3000,2122.158179
0,3000,2124.6767
-1,3000,2128.192321
0,3000,2130.760038
0,3000,2134.275634
-1,3000,2136.797341
-4,3000,2140.45972
-3,3000,2141.725344
-4,3000,2143.009748
-1,3000,2144.275373
-2,3000,2145.544099
-2,3000,2146.809725
-2,3000,2148.075349
-4,3000,2149.340975
-2,3000,2150.625397
-2,3000,2151.891036
0,3000,2153.158763
-3,3000,2154.427578
0,3000,2155.699509
-1,3000,2156.968238
-1,3000,2158.23702
-1,3000,2159.505838
-1,3000,2160.777805
-1,3000,2162.046621
0,3000,2163.362393
-1,3000,2164.631118
-1,3000,2165.915555
-2,3000,2167.184334
-2,3000,2168.453098
-5,2662,2169.58125
-2,3000,2170.853351
-2,3000,2172.122369
-1,3000,2173.391023
-1,3000,2174.675428
-2,3000,2175.990881
-3,3000,2177.259724
-1,3000,2178.527411
-2,3000,2179.811871
0,3000,2181.082505
-3,3000,2182.350202
-1,3000,2183.631452
-2,3000,2184.900063
-2,3000,2186.170854
0,3000,2187.439458
-3,3000,2188.708223
-1,3000,2189.97695
-3,3000,2191.262147
-3,3000,2192.529807
-2,3000,2193.797497
-2,3000,2195.065196
0,3000,2196.335826
-1,3000,2197.603479
-1,3000,2198.871163
-3,3000,2200.154478
-1,3000,2201.423089
-2,3000,2202.691854
-2,3000,2203.960696
-1,3000,2205.229455
-1,3000,2206.500899
-1,3000,2207.769465
-3,3000,2209.022541
0,3000,2210.291131
0,3000,2211.54705
0,3000,2212.815632
-2,3000,2214.068537
-1,3000,2215.337097
0,3000,2216.593057
-2,3000,2217.845966
-1,3000,2219.114583
-2,3000,2220.383242
-3,3000,2221.650895
-2,3000,2222.919762
-3,3000,2224.187418
0,3000,2225.479344
-3,3000,2226.747021
-1,3000,2228.015807
-3,3000,2229.28773
-2,3000,2230.558458
0,3000,2231.826107
0,3000,2233.079016
-2,3000,2234.347638
0,3000,2235.616337
0,3000,2236.881959
1,3000,2238.166281
-2,3000,2239.433962
0,3000,2240.704814
-2,3000,2241.973577
0,3000,2243.241253
-2,3000,2244.525623
0,3000,2245.79519
-3,3000,2247.066755
-1,3000,2248.319717
-3,3000,2249.588293
-1,3000,2250.841369
-1,3000,2252.125776
-1,3000,2253.393364
0,3000,2254.658992
0,3000,2255.944368
-1,3000,2257.21218
-2,3000,2258.482891
-2,3000,2259.751641
-2,3000,2261.023443
0,3000,2262.30787
-2,3000,2263.576613
-3,3000,2264.845428
-3,3000,2266.113088
-1,3000,2271.747539
-5,1904,2273.734772
-1,3000,2276.256477
-5,2837,2279.693979
-2,3000,2282.228241
-2,3000,2285.796603
0,3000,2288.330965
1,3000,2291.899963
-3,3000,2294.431242
-2,3000,2297.059174
-1,3000,2300.543543
-3,3000,2303.205
-4,3000,2306.710846
-1,3000,2309.226472
-2,3000,2312.745231
-1,3000,2315.26085
-3,3000,2318.76694
-4,3000,2321.285757
-2,3000,2324.8045
-5,2695,2327.210777
-5,2750,2329.588722
-1,3000,2333.107496
-2,3000,2335.641942
0,3000,2339.147912
0,3000,2341.713448
-4,3000,2345.275912
-3,3000,2347.793598
-1,3000,2351.330837
-3,3000,2353.864969
0,3000,2356.36796
-2,3000,2359.874586
-2,3000,2362.390238
0,3000,2365.908686
-3,3000,2369.613919
-1,3000,2370.8829
-4,2403,2371.889201
-5,2531,2372.954715
0,3000,2374.223447
-1,3000,2375.480018
1,3000,2376.733008
-2,3000,2377.986079
-3,3000,2379.254761
-5,2980,2380.507743
-3,3000,2381.763976
-1,3000,2383.01704
-4,2505,2384.063915
-3,3000,2385.332593
-4,3000,2386.604286
-2,3000,2387.87315
-2,3000,2389.141951
0,3000,2390.410731
1,3000,2391.679389
-3,3000,2392.948017
-3,3000,2394.216647
-5,2884,2395.43845
-1,3000,2396.694636
-4,3000,2397.963311
-3,3000,2399.228972
-5,1509,2399.85707
-3,3000,2401.125805
-2,3000,2402.381245
-5,2681,2403.509215
-3,3000,2404.792546
-3,3000,2406.073796
0,3000,2407.345461
-4,3000,2408.629776
-3,3000,2409.898404
-3,3000,2411.167081
-2,3000,2412.438787
-2,3000,2413.691894
-3,3000,2414.959306
-5,2831,2416.168902
-4,2363,2417.15933
-1,3000,2418.424956
-2,3000,2419.693702
-3,3000,2420.962391
-4,3000,2422.234137
-2,3000,2423.502758
-5,1616,2424.2088
0,3000,2425.47752
-5,2725,2426.621157
-3,3000,2427.889678
-1,3000,2429.158429
0,3000,2430.427123
-5,2334,2431.414538
1,3000,2432.686194
-5,2699,2433.829861
-1,3000,2435.098553
-5,2651,2436.211046
-5,1684,2436.964125
-2,3000,2438.279623
-4,3000,2439.595103
-4,3000,2440.913594
-4,3000,2442.213611
-3,3000,2443.48251
-5,2197,2444.407493
-2,3000,2445.673116
-3,3000,2446.944784
-3,3000,2448.213665
-2,3000,2449.484932
-5,2799,2450.675512
-1,3000,2451.947236
-3,3000,2453.23161
-4,2680,2454.359567
-4,3000,2455.628282
-3,3000,2456.89701
-3,3000,2458.167553
-2,3000,2459.451813
-3,3000,2460.72038
-4,3000,2461.98895
-2,3000,2463.257584
-3,3000,2464.573219
0,3000,2465.841918
-2,3000,2467.112583
-1,3000,2468.384486
-1,3000,2469.653172
2,3000,2470.921842
-1,3000,2472.190664
-3,3000,2473.459348
-4,3000,2474.728069
-2,3000,2475.996712
-4,3000,2477.268633
-4,3000,2478.537233
-2,3000,2479.802871
-3,3000,2481.087154
-3,3000,2482.375022
0,3000,2483.644209
-3,3000,2484.912915
-3,3000,2486.181672
-1,3000,2487.449448
-3,3000,2488.718157
-3,2097,2489.611864
-1,3000,2490.880529
-1,3000,2494.810624
1,3000,2497.337969
-3,3000,2500.844142
0,3000,2503.365968
-3,3000,2506.887433
2,3000,2509.439358
-1,3000,2512.942467
0,3000,2515.588699
-5,2908,2518.107434
1,3000,2521.614448
-1,3000,2524.164475
-4,3000,2527.698743
0,3000,2530.217448
-2,3000,2533.717444
-4,3000,2536.241224
-1,3000,2539.731389
-2,3000,2542.297912
-3,3000,2545.816627
-1,3000,2548.335127
-4,3000,2551.835096
-2,3000,2554.369514
-2,3000,2557.281696
-3,3000,2560.850148
-2,3000,2563.365774
-2,3000,2567.014193
-1,3000,2569.561067
0,3000,2573.348353
-2,3000,2575.882589
0,3000,2579.409253
0,3000,2581.943621
-2,3000,2585.474841
-4,3000,2588.024837
-4,2663,2590.377618
-3,3000,2593.333568
-2,3000,2594.599193
-5,2791,2595.771083
-3,3000,2597.036697
-1,3000,2598.289638
-5,2815,2599.477138
0,3000,2600.727138
-2,3000,2601.992764
-1,3000,2603.245928
-5,961,2603.652194
-1,3000,2604.917804
-3,3000,2606.186542
-2,3000,2607.442636
-1,3000,2608.711307
-4,3000,2609.979984
-5,2653,2611.092443
-2,3000,2612.345539
0,3000,2613.614193
0,3000,2614.867254
-5,2701,2616.007875
-3,3000,2617.26097
-1,3000,2618.53277
0,3000,2619.801408
-2,3000,2621.054344
-2,3000,2622.310525
-4,3000,2623.582393
0,3000,2624.835486
-1,3000,2626.088541
0,3000,2627.360135
-2,3000,2628.627921
-3,3000,2629.884629
-2,3000,2631.150269
-4,3000,2632.421211
1,3000,2633.686838
-1,3000,2634.955628
-1,3000,2636.238898
0,3000,2637.495291
-3,3000,2638.764143
0,3000,2640.032935
-2,3000,2641.301751
-5,2796,2642.495628
-3,3000,2643.763223
-1,3000,2645.047525
-3,3000,2646.315194
-2,3000,2647.58389
-1,3000,2648.865142
-3,3000,2650.133905
-2,3000,2651.402643
-4,3000,2652.672368
-4,3000,2653.925472
-4,3000,2655.194115
1,3000,2656.447237
-2,3000,2657.703589
-2,3000,2658.972208
0,3000,2660.225279
0,3000,2661.493947
-2,3000,2662.762675
0,3000,2664.031426
-3,3000,2665.284476
-2,3000,2666.550137
-2,3000,2667.80642
-3,3000,2669.075219
-2,3000,2670.341293
-3,3000,2671.594364
-2,3000,2672.86558
-1,3000,2674.118578
-4,3000,2675.387257
-1,3000,2676.64024
-5,2920,2677.876724
-2,3000,2679.149879
-4,2426,2680.181127
-2,3000,2681.449963
-3,1597,2682.125031
-3,3000,2683.413336
0,3000,2684.69774
0,3000,2685.966484
-2,3000,2687.235115
-3,3000,2688.507092
-4,3000,2689.788342
-4,3000,2691.057119
